  0.7500000000000000  0.2500000000000000  0.3873945487929672   F   F   T
  0.5000000000000000  0.2500000000000000  0.3873945487929672   F   F   T
  0.2500000000000000  0.7500000000000000  0.3873801076399691   F   F   T
  0.5000000000000000  0.7500000000000000  0.3873801076399691   F   F   T
  0.5000000000000000  0.5000000000000000  0.3868409244922134   F   F   T
  0.2500000000000000  0.5000000000000000  0.3867497207555818   F   F   T
  0.7500000000000000  0.5000000000000000  0.3867497207555818   F   F   T
  0.2500000000000000  0.2500000000000000  0.3872271571552829   F   F   T
  0.2500000000000000  0.0000000000000000  0.3868078819682997   F   F   T
  0.5000000000000000  0.0000000000000000  0.3869063598264911   F   F   T
  0.7500000000000000  0.0000000000000000  0.3868002344578542   F   F   T
  0.7500000000000000  0.7500000000000000  0.3871999408001709   F   F   T
  0.0000000000000000  0.5000000000000000  0.3872760215999153   F   F   T
  0.0000000000000000  0.0000000000000000  0.3869063598264911   F   F   T
  0.0000000000000000  0.2500000000000000  0.3872271571552829   F   F   T
  0.0000000000000000  0.7500000000000000  0.3871999408001709   F   F   T







