  0.7500000000000000  0.2500000000000000  0.4000000000000000   F   F   T
  0.5000000000000000  0.2500000000000000  0.4000000000000000   F   F   T
  0.2500000000000000  0.7500000000000000  0.4000000000000000   F   F   T
  0.5000000000000000  0.7500000000000000  0.4000000000000000   F   F   T
  0.2500000000000000  0.5000000000000000  0.3940314717327869   F   F   T
  0.7500000000000000  0.5000000000000000  0.3940314717327869   F   F   T
  0.2500000000000000  0.2500000000000000  0.4000000000000000   F   F   T
  0.2500000000000000  0.0000000000000000  0.4000000000000000   F   F   T
  0.5000000000000000  0.0000000000000000  0.4000000000000000   F   F   T
  0.7500000000000000  0.0000000000000000  0.4000000000000000   F   F   T
  0.7500000000000000  0.7500000000000000  0.4000000000000000   F   F   T
  0.0000000000000000  0.5000000000000000  0.4000000000000000   F   F   T
  0.0000000000000000  0.0000000000000000  0.4000000000000000   F   F   T
  0.0000000000000000  0.2500000000000000  0.4000000000000000   F   F   T
  0.0000000000000000  0.7500000000000000  0.4000000000000000   F   F   T
